payment_id,customer_id,amount,payment_method,bank,timestamp,merchant_category,payment_status,failure_code,failure_category,retry_count,gateway_latency_ms,customer_success_rate,previous_failures_30d,previous_successful_retries,customer_tenure_days,subscription_status,hour,day_of_week,device_type,network_type,location_zone,gt_retry_now,gt_retry_later,gt_switch_method,gt_send_notification,gt_stop,gt_best_action,split
PAY_001283,CUST_01959,543,CARD,HDFC,2026-08-29 19:08:25,Ecommerce,FAILED,NETWORK_ERROR,TEMPORARY,0,5739,0.68,0,3,124,ACTIVE,20,Saturday,Desktop,4G,Mumbai,0.477,0.747,0.577,0.147,0.0,RETRY_LATER,train
PAY_004149,CUST_02052,2026,NETBANKING,ICICI,2026-08-10 16:47:26,Travel,FAILED,NETWORK_ERROR,TEMPORARY,0,3106,0.85,0,2,761,ACTIVE,17,Monday,Android,WiFi,Hyderabad,0.5025,0.7725,0.6025,0.1725,0.0225,RETRY_LATER,train
PAY_001363,CUST_04451,2710,NETBANKING,Kotak,2026-08-19 16:36:25,EdTech,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,1909,0.66,0,3,309,ACTIVE,17,Wednesday,iOS,WiFi,Hyderabad,0.344,0.494,0.414,0.594,0.094,SEND_NOTIFICATION,train
PAY_001438,CUST_04518,202,CARD,Axis,2026-08-02 13:04:25,Travel,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2639,0.94,0,2,886,TRIAL,13,Sunday,iOS,WiFi,Bangalore,0.216,0.476,0.616,0.756,0.086,SEND_NOTIFICATION,train
PAY_009629,CUST_00674,639,WALLET,Kotak,2026-08-21 18:07:32,Ecommerce,FAILED,NETWORK_ERROR,TEMPORARY,0,4109,0.93,0,4,832,ACTIVE,19,Friday,iOS,WiFi,Bangalore,0.5145,0.7845,0.6145,0.1845,0.0345,RETRY_LATER,train
PAY_003442,CUST_04710,699,UPI,ICICI,2026-08-14 06:50:26,EdTech,FAILED,BANK_TIMEOUT,TEMPORARY,0,4112,0.74,0,2,947,NONE,7,Friday,Android,4G,Delhi,0.556,0.826,0.616,0.206,0.006,RETRY_LATER,train
PAY_000057,CUST_00964,2167,NETBANKING,SBI,2026-08-07 17:02:25,EdTech,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,3879,0.88,0,2,224,ACTIVE,17,Friday,Desktop,WiFi,Chennai,0.547,0.827,0.627,0.207,0.027,RETRY_LATER,train
PAY_004598,CUST_01782,271,NETBANKING,Kotak,2026-08-20 13:39:27,SaaS,FAILED,BANK_TIMEOUT,TEMPORARY,0,4794,0.62,1,1,158,NONE,14,Thursday,iOS,WiFi,Hyderabad,0.538,0.808,0.598,0.188,0.0,RETRY_LATER,train
PAY_008480,CUST_03611,2022,UPI,PNB,2026-08-09 12:48:30,FoodDelivery,FAILED,CARD_EXPIRED,CUSTOMER,0,3025,0.73,0,1,34,ACTIVE,13,Sunday,Android,4G,Chennai,0.0845,0.1245,0.5545,0.6545,0.1545,SEND_NOTIFICATION,train
PAY_005366,CUST_02272,727,CARD,ICICI,2026-08-11 16:27:28,Travel,FAILED,BANK_TIMEOUT,TEMPORARY,0,3098,0.82,2,2,451,CHURNED,17,Tuesday,Android,4G,Mumbai,0.568,0.838,0.628,0.218,0.018,RETRY_LATER,train
PAY_001845,CUST_01776,4898,CARD,SBI,2026-08-28 22:10:26,EdTech,FAILED,PAYMENT_EXPIRED,HARD,0,2124,0.94,0,3,737,NONE,23,Friday,Desktop,4G,Delhi,0.046,0.056,0.086,0.116,0.99,SEND_NOTIFICATION,train
PAY_005516,CUST_03579,1042,UPI,Kotak,2026-08-27 13:08:28,SaaS,FAILED,CARD_EXPIRED,CUSTOMER,0,1477,0.87,1,3,815,ACTIVE,14,Thursday,iOS,5G,Mumbai,0.1055,0.1455,0.5755,0.6755,0.1755,SEND_NOTIFICATION,train
PAY_008574,CUST_01537,4800,UPI,PNB,2026-08-17 12:05:30,Travel,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,1793,0.77,0,3,353,ACTIVE,12,Monday,iOS,WiFi,Bangalore,0.3605,0.5105,0.4305,0.6105,0.1105,SEND_NOTIFICATION,train
PAY_006264,CUST_02647,5730,NETBANKING,HDFC,2026-08-03 16:28:28,SaaS,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,4952,0.86,0,1,650,ACTIVE,17,Monday,iOS,4G,Delhi,0.524,0.804,0.674,0.194,0.024,RETRY_LATER,train
PAY_002881,CUST_00209,5767,CARD,PNB,2026-08-30 04:34:26,SaaS,FAILED,INVALID_ACCOUNT,HARD,0,2039,0.99,0,3,885,CHURNED,5,Sunday,iOS,5G,Mumbai,0.0635,0.0735,0.1435,0.1635,0.99,SEND_NOTIFICATION,train
PAY_001744,CUST_03844,1248,CARD,Kotak,2026-08-31 19:38:26,SaaS,FAILED,NETWORK_ERROR,TEMPORARY,0,3730,0.87,1,1,106,CHURNED,20,Monday,Android,4G,Mumbai,0.5055,0.7755,0.6055,0.1755,0.0255,RETRY_LATER,train
PAY_008399,CUST_03043,2985,CARD,PNB,2026-08-09 05:23:30,SaaS,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2320,0.89,0,3,232,ACTIVE,6,Sunday,Android,WiFi,Hyderabad,0.2085,0.4685,0.6085,0.7485,0.0785,SEND_NOTIFICATION,train
PAY_004170,CUST_03644,1392,NETBANKING,HDFC,2026-08-23 14:41:26,Ecommerce,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,3981,0.87,1,1,63,ACTIVE,15,Sunday,Android,WiFi,Bangalore,0.3755,0.5255,0.4455,0.6255,0.1255,SEND_NOTIFICATION,train
PAY_005198,CUST_03535,318,UPI,ICICI,2026-08-04 06:52:27,FoodDelivery,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1905,0.8,2,1,749,ACTIVE,7,Tuesday,Web,4G,Bangalore,0.195,0.455,0.595,0.735,0.065,SEND_NOTIFICATION,train
PAY_008994,CUST_01128,1800,UPI,Axis,2026-08-14 07:57:31,SaaS,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2598,0.78,0,1,821,ACTIVE,8,Friday,iOS,WiFi,Hyderabad,0.192,0.452,0.592,0.732,0.062,SEND_NOTIFICATION,train
PAY_000741,CUST_00066,4878,UPI,BOB,2026-08-23 08:48:25,Ecommerce,FAILED,CUSTOMER_DECLINED,HARD,0,2804,0.65,2,2,460,ACTIVE,9,Sunday,iOS,4G,Mumbai,0.0025,0.0025,0.0225,0.0425,0.9825,SEND_NOTIFICATION,train
PAY_009067,CUST_02424,296,NETBANKING,Kotak,2026-08-30 06:15:31,FoodDelivery,FAILED,INVALID_ACCOUNT,HARD,0,3277,0.78,0,3,25,TRIAL,7,Sunday,Web,4G,Pune,0.032,0.042,0.112,0.132,0.99,SEND_NOTIFICATION,train
PAY_001625,CUST_01692,703,UPI,SBI,2026-08-07 08:13:25,Ecommerce,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,5320,0.7,1,3,392,ACTIVE,9,Friday,Android,3G,Delhi,0.5,0.78,0.65,0.17,0.0,RETRY_LATER,train
PAY_000525,CUST_02095,618,UPI,Axis,2026-08-28 15:14:25,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4304,0.78,1,2,378,NONE,16,Friday,Android,3G,Delhi,0.532,0.812,0.612,0.192,0.012,RETRY_LATER,train
PAY_008000,CUST_00960,457,UPI,HDFC,2026-08-31 13:08:30,SaaS,FAILED,CUSTOMER_DECLINED,HARD,0,1953,0.93,0,1,757,ACTIVE,14,Monday,Web,4G,Mumbai,0.0445,0.0445,0.0645,0.0845,0.99,SEND_NOTIFICATION,train
PAY_004420,CUST_01227,1839,UPI,BOB,2026-08-31 08:39:27,Ecommerce,FAILED,CARD_EXPIRED,CUSTOMER,0,2795,0.85,0,1,656,ACTIVE,9,Monday,iOS,4G,Delhi,0.1025,0.1425,0.5725,0.6725,0.1725,SEND_NOTIFICATION,train
PAY_005427,CUST_04155,447,CARD,ICICI,2026-08-21 22:34:28,SaaS,FAILED,NETWORK_ERROR,TEMPORARY,0,3643,0.71,0,2,853,ACTIVE,23,Friday,Web,5G,Kolkata,0.4815,0.7515,0.5815,0.1515,0.0015,RETRY_LATER,train
PAY_006690,CUST_01138,2606,CARD,HDFC,2026-08-22 17:35:29,FoodDelivery,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1427,0.91,1,2,178,ACTIVE,18,Saturday,Android,WiFi,Chennai,0.2515,0.4115,0.5115,0.5815,0.1115,SEND_NOTIFICATION,train
PAY_007383,CUST_03551,906,UPI,HDFC,2026-08-30 19:18:29,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,3484,0.8,1,2,714,TRIAL,20,Sunday,iOS,WiFi,Pune,0.535,0.815,0.615,0.195,0.015,RETRY_LATER,train
PAY_000436,CUST_04515,216,NETBANKING,ICICI,2026-08-19 19:17:25,FoodDelivery,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,4861,0.95,0,3,306,ACTIVE,20,Wednesday,Android,4G,Delhi,0.5375,0.8175,0.6875,0.2075,0.0375,RETRY_LATER,train
PAY_002961,CUST_04748,498,NETBANKING,PNB,2026-08-31 18:50:26,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4203,0.82,1,0,657,ACTIVE,19,Monday,Android,4G,Hyderabad,0.538,0.818,0.618,0.198,0.018,RETRY_LATER,train
PAY_000309,CUST_00819,432,CARD,HDFC,2026-08-02 04:44:25,EdTech,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4874,0.84,0,5,723,NONE,5,Sunday,Web,4G,Pune,0.541,0.821,0.621,0.201,0.021,RETRY_LATER,train
PAY_001566,CUST_02475,1401,UPI,BOB,2026-08-13 14:14:25,FoodDelivery,FAILED,NETWORK_ERROR,TEMPORARY,0,5140,0.8,0,1,500,ACTIVE,15,Thursday,Android,4G,Kolkata,0.495,0.765,0.595,0.165,0.015,RETRY_LATER,train
PAY_002632,CUST_01226,1142,CARD,Axis,2026-08-17 12:46:26,EdTech,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,3403,0.96,0,5,906,ACTIVE,13,Monday,Desktop,5G,Mumbai,0.539,0.819,0.689,0.209,0.039,RETRY_LATER,train
PAY_005598,CUST_04625,690,NETBANKING,Kotak,2026-08-04 13:49:28,FoodDelivery,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1070,0.68,1,5,995,NONE,14,Tuesday,iOS,5G,Mumbai,0.217,0.377,0.477,0.547,0.077,SEND_NOTIFICATION,train
PAY_009478,CUST_04558,428,NETBANKING,HDFC,2026-08-26 04:15:31,Ecommerce,FAILED,CARD_EXPIRED,CUSTOMER,0,1442,0.86,0,2,611,ACTIVE,5,Wednesday,Web,5G,Bangalore,0.104,0.144,0.574,0.674,0.174,SEND_NOTIFICATION,train
PAY_000402,CUST_03497,4531,CARD,ICICI,2026-08-04 08:48:25,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,1976,0.85,0,4,919,ACTIVE,9,Tuesday,iOS,5G,Delhi,0.5425,0.8225,0.6225,0.2025,0.0225,RETRY_LATER,train
PAY_003827,CUST_01725,99,UPI,Kotak,2026-08-01 23:29:26,Ecommerce,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,1509,0.72,1,5,951,TRIAL,0,Saturday,iOS,4G,Chennai,0.353,0.503,0.423,0.603,0.103,SEND_NOTIFICATION,train
PAY_000882,CUST_03329,559,CARD,HDFC,2026-08-25 16:11:25,EdTech,FAILED,NETWORK_ERROR,TEMPORARY,0,1844,0.95,0,4,365,NONE,17,Tuesday,iOS,3G,Delhi,0.5175,0.7875,0.6175,0.1875,0.0375,RETRY_LATER,train
PAY_003998,CUST_00657,555,NETBANKING,Axis,2026-08-22 15:14:26,SaaS,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4625,0.96,0,5,540,NONE,16,Saturday,Desktop,5G,Mumbai,0.559,0.839,0.639,0.219,0.039,RETRY_LATER,train
PAY_007119,CUST_03121,213,UPI,ICICI,2026-08-23 08:27:29,Travel,FAILED,CARD_EXPIRED,CUSTOMER,0,2123,0.94,0,2,226,NONE,9,Sunday,Web,5G,Kolkata,0.116,0.156,0.586,0.686,0.186,SEND_NOTIFICATION,train
PAY_003266,CUST_02580,248,NETBANKING,Axis,2026-08-06 07:15:26,SaaS,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,3003,0.66,0,0,600,ACTIVE,8,Thursday,Android,4G,Mumbai,0.514,0.794,0.594,0.174,0.0,RETRY_LATER,train
PAY_008407,CUST_03821,401,UPI,Kotak,2026-08-06 07:56:30,FoodDelivery,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,840,0.9,0,5,623,NONE,8,Thursday,Android,4G,Delhi,0.21,0.47,0.61,0.75,0.08,SEND_NOTIFICATION,train
PAY_005010,CUST_03257,256,UPI,Axis,2026-08-02 21:22:27,SaaS,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1723,0.76,0,0,340,TRIAL,22,Sunday,Web,5G,Pune,0.189,0.449,0.589,0.729,0.059,SEND_NOTIFICATION,train
PAY_005737,CUST_01091,1822,UPI,PNB,2026-08-20 22:48:28,FoodDelivery,FAILED,NETWORK_ERROR,TEMPORARY,0,3456,0.92,0,0,748,ACTIVE,23,Thursday,Desktop,4G,Pune,0.513,0.783,0.613,0.183,0.033,RETRY_LATER,train
PAY_005555,CUST_02267,331,WALLET,SBI,2026-08-16 09:41:28,SaaS,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,2157,0.95,1,0,987,ACTIVE,10,Sunday,iOS,4G,Hyderabad,0.5375,0.8175,0.6875,0.2075,0.0375,RETRY_LATER,train
PAY_000289,CUST_02795,873,NETBANKING,ICICI,2026-08-18 20:58:25,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,3357,0.76,0,3,64,TRIAL,21,Tuesday,iOS,5G,Bangalore,0.529,0.809,0.609,0.189,0.009,RETRY_LATER,train
PAY_005565,CUST_01656,640,NETBANKING,Kotak,2026-08-17 14:13:28,SaaS,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1753,0.77,0,1,240,ACTIVE,15,Monday,iOS,WiFi,Mumbai,0.1905,0.4505,0.5905,0.7305,0.0605,SEND_NOTIFICATION,train
PAY_008325,CUST_01308,251,NETBANKING,HDFC,2026-08-10 22:53:30,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,3868,0.88,0,1,442,CHURNED,23,Monday,Android,5G,Kolkata,0.547,0.827,0.627,0.207,0.027,RETRY_LATER,train
PAY_002624,CUST_03474,288,CARD,Kotak,2026-08-18 09:13:26,Ecommerce,FAILED,INVALID_ACCOUNT,HARD,0,2204,0.9,1,1,604,TRIAL,10,Tuesday,iOS,3G,Hyderabad,0.05,0.06,0.13,0.15,0.99,SEND_NOTIFICATION,train
PAY_008860,CUST_00093,326,CARD,Axis,2026-08-13 17:25:31,Travel,FAILED,BANK_TIMEOUT,TEMPORARY,0,4086,0.95,0,2,152,TRIAL,18,Thursday,Android,4G,Mumbai,0.5875,0.8575,0.6475,0.2375,0.0375,RETRY_LATER,train
PAY_000477,CUST_01946,2570,UPI,HDFC,2026-08-28 08:10:25,FoodDelivery,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,5360,0.86,2,6,935,TRIAL,9,Friday,Desktop,3G,Chennai,0.544,0.824,0.624,0.204,0.024,RETRY_LATER,train
PAY_008592,CUST_00492,3884,WALLET,HDFC,2026-08-19 19:41:30,FoodDelivery,FAILED,NETWORK_ERROR,TEMPORARY,0,4915,0.74,0,1,901,CHURNED,20,Wednesday,iOS,WiFi,Delhi,0.486,0.756,0.586,0.156,0.006,RETRY_LATER,train
PAY_009714,CUST_04416,170,CARD,Axis,2026-08-28 15:44:32,FoodDelivery,FAILED,INVALID_ACCOUNT,HARD,0,2452,0.76,0,5,660,CHURNED,16,Friday,iOS,WiFi,Chennai,0.029,0.039,0.109,0.129,0.99,SEND_NOTIFICATION,train
PAY_006523,CUST_00604,347,UPI,Yes,2026-08-21 21:52:29,SaaS,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,6516,0.91,0,3,555,CHURNED,22,Friday,iOS,4G,Mumbai,0.5315,0.8115,0.6815,0.2015,0.0315,RETRY_LATER,train
PAY_003112,CUST_03978,797,CARD,SBI,2026-08-15 08:04:26,Gaming,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1869,0.83,1,5,725,ACTIVE,8,Saturday,iOS,5G,Bangalore,0.1995,0.4595,0.5995,0.7395,0.0695,SEND_NOTIFICATION,train
PAY_009471,CUST_00287,211,CARD,Axis,2026-08-05 09:05:31,Travel,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2338,0.89,1,2,182,ACTIVE,9,Wednesday,Web,4G,Mumbai,0.2085,0.4685,0.6085,0.7485,0.0785,SEND_NOTIFICATION,train
PAY_000738,CUST_00052,225,CARD,HDFC,2026-08-31 20:04:25,SaaS,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1415,0.77,0,4,506,TRIAL,20,Monday,Android,4G,Bangalore,0.2305,0.3905,0.4905,0.5605,0.0905,SEND_NOTIFICATION,train
PAY_003134,CUST_02354,379,CARD,Kotak,2026-08-07 10:15:26,Ecommerce,FAILED,BANK_TIMEOUT,TEMPORARY,0,2686,0.8,0,3,810,ACTIVE,11,Friday,Android,WiFi,Bangalore,0.565,0.835,0.625,0.215,0.015,RETRY_LATER,train
PAY_008048,CUST_00247,112,WALLET,ICICI,2026-08-04 09:18:30,Travel,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,1400,0.85,1,3,684,CHURNED,10,Tuesday,Web,WiFi,Mumbai,0.3725,0.5225,0.4425,0.6225,0.1225,SEND_NOTIFICATION,train
PAY_006552,CUST_01721,1936,UPI,Yes,2026-08-10 13:36:29,Ecommerce,FAILED,CARD_EXPIRED,CUSTOMER,0,1435,0.81,1,5,741,ACTIVE,14,Monday,Android,4G,Kolkata,0.0965,0.1365,0.5665,0.6665,0.1665,SEND_NOTIFICATION,train
PAY_005408,CUST_03605,726,CARD,Yes,2026-08-16 15:54:28,EdTech,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2649,0.93,1,2,123,NONE,16,Sunday,Desktop,4G,Pune,0.2145,0.4745,0.6145,0.7545,0.0845,SEND_NOTIFICATION,train
PAY_005564,CUST_01580,1313,CARD,Yes,2026-08-26 05:39:28,Gaming,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2438,0.86,0,3,622,CHURNED,6,Wednesday,Android,5G,Bangalore,0.204,0.464,0.604,0.744,0.074,SEND_NOTIFICATION,train
PAY_005329,CUST_00233,287,UPI,HDFC,2026-08-12 13:17:28,FoodDelivery,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2002,0.9,0,4,630,TRIAL,14,Wednesday,Android,4G,Hyderabad,0.21,0.47,0.61,0.75,0.08,SEND_NOTIFICATION,train
PAY_006719,CUST_04874,162,UPI,PNB,2026-08-25 08:04:29,FoodDelivery,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,2056,0.92,0,3,798,ACTIVE,8,Tuesday,Android,5G,Delhi,0.533,0.813,0.683,0.203,0.033,RETRY_LATER,train
PAY_005119,CUST_04938,292,CARD,BOB,2026-08-12 17:36:27,FoodDelivery,FAILED,NETWORK_ERROR,TEMPORARY,0,4472,0.85,0,1,711,ACTIVE,18,Wednesday,Web,WiFi,Hyderabad,0.5025,0.7725,0.6025,0.1725,0.0225,RETRY_LATER,train
PAY_004620,CUST_01026,1554,CARD,PNB,2026-08-31 17:58:27,Ecommerce,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,1767,0.67,1,2,129,ACTIVE,18,Monday,Web,4G,Bangalore,0.3455,0.4955,0.4155,0.5955,0.0955,SEND_NOTIFICATION,train
PAY_003690,CUST_00352,2602,UPI,Kotak,2026-08-17 15:37:26,Gaming,FAILED,BANK_TIMEOUT,TEMPORARY,0,5880,0.89,0,3,995,CHURNED,16,Monday,Web,WiFi,Hyderabad,0.5785,0.8485,0.6385,0.2285,0.0285,RETRY_LATER,train
PAY_007717,CUST_00967,417,CARD,Axis,2026-08-21 07:11:30,FoodDelivery,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,3078,0.8,2,2,847,CHURNED,8,Friday,iOS,5G,Kolkata,0.195,0.455,0.595,0.735,0.065,SEND_NOTIFICATION,train
PAY_001840,CUST_04384,365,CARD,Yes,2026-08-08 21:48:26,Ecommerce,FAILED,BANK_TIMEOUT,TEMPORARY,0,5206,0.79,0,2,769,ACTIVE,22,Saturday,iOS,4G,Hyderabad,0.5635,0.8335,0.6235,0.2135,0.0135,RETRY_LATER,train
PAY_001996,CUST_04739,232,CARD,ICICI,2026-08-09 06:59:26,Ecommerce,FAILED,CARD_EXPIRED,CUSTOMER,0,2534,0.75,1,3,905,ACTIVE,7,Sunday,Desktop,4G,Chennai,0.0875,0.1275,0.5575,0.6575,0.1575,SEND_NOTIFICATION,train
PAY_002400,CUST_02643,505,UPI,SBI,2026-08-29 01:48:26,SaaS,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,816,0.97,0,3,674,ACTIVE,2,Saturday,Web,5G,Kolkata,0.2605,0.4205,0.5205,0.5905,0.1205,SEND_NOTIFICATION,train
PAY_006511,CUST_00837,478,CARD,HDFC,2026-08-11 07:18:29,EdTech,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,2759,0.94,0,2,586,TRIAL,8,Tuesday,Android,WiFi,Chennai,0.386,0.536,0.456,0.636,0.136,SEND_NOTIFICATION,train
PAY_009357,CUST_01762,371,CARD,ICICI,2026-08-06 12:06:31,SaaS,FAILED,CARD_EXPIRED,CUSTOMER,0,2219,0.75,1,1,551,ACTIVE,13,Thursday,iOS,WiFi,Bangalore,0.0875,0.1275,0.5575,0.6575,0.1575,SEND_NOTIFICATION,train
PAY_004120,CUST_00746,805,NETBANKING,ICICI,2026-08-06 11:54:26,Ecommerce,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2740,0.78,0,2,600,NONE,12,Thursday,iOS,5G,Hyderabad,0.192,0.452,0.592,0.732,0.062,SEND_NOTIFICATION,train
PAY_005895,CUST_03247,99,WALLET,PNB,2026-08-14 10:55:28,Ecommerce,FAILED,CARD_EXPIRED,CUSTOMER,0,1574,0.82,0,1,153,ACTIVE,11,Friday,Desktop,5G,Pune,0.098,0.138,0.568,0.668,0.168,SEND_NOTIFICATION,train
PAY_000801,CUST_03061,428,CARD,HDFC,2026-08-09 19:38:25,FoodDelivery,FAILED,NETWORK_ERROR,TEMPORARY,0,4092,0.81,0,4,873,ACTIVE,20,Sunday,Web,WiFi,Delhi,0.4965,0.7665,0.5965,0.1665,0.0165,RETRY_LATER,train
PAY_008424,CUST_01544,205,CARD,HDFC,2026-08-10 11:19:30,SaaS,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,3465,0.75,1,3,635,ACTIVE,12,Monday,Desktop,4G,Delhi,0.5075,0.7875,0.6575,0.1775,0.0075,RETRY_LATER,train
PAY_007681,CUST_00528,1893,UPI,ICICI,2026-08-10 18:12:30,SaaS,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,3773,0.75,0,2,368,ACTIVE,19,Monday,Desktop,4G,Delhi,0.5275,0.8075,0.6075,0.1875,0.0075,RETRY_LATER,train
PAY_001406,CUST_02088,1361,CARD,HDFC,2026-08-17 12:28:25,FoodDelivery,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,969,0.99,0,0,904,ACTIVE,13,Monday,iOS,WiFi,Delhi,0.2235,0.4835,0.6235,0.7635,0.0935,SEND_NOTIFICATION,train
PAY_005432,CUST_00704,99,CARD,HDFC,2026-08-12 14:55:28,Ecommerce,FAILED,NETWORK_ERROR,TEMPORARY,0,4938,0.93,0,3,228,ACTIVE,15,Wednesday,Android,5G,Pune,0.5145,0.7845,0.6145,0.1845,0.0345,RETRY_LATER,train
PAY_000070,CUST_00903,2802,CARD,Yes,2026-08-03 18:29:25,FoodDelivery,FAILED,NETWORK_ERROR,TEMPORARY,0,1857,0.88,0,4,377,ACTIVE,19,Monday,Android,4G,Mumbai,0.507,0.777,0.607,0.177,0.027,RETRY_LATER,train
PAY_009544,CUST_04285,620,WALLET,HDFC,2026-08-19 03:51:31,FoodDelivery,FAILED,NETWORK_ERROR,TEMPORARY,0,4763,0.84,0,0,333,ACTIVE,4,Wednesday,iOS,WiFi,Bangalore,0.501,0.771,0.601,0.171,0.021,RETRY_LATER,train
PAY_002760,CUST_00670,1334,UPI,HDFC,2026-08-22 22:07:26,Ecommerce,FAILED,CARD_EXPIRED,CUSTOMER,0,200,0.85,1,2,762,NONE,23,Saturday,Android,WiFi,Hyderabad,0.1025,0.1425,0.5725,0.6725,0.1725,SEND_NOTIFICATION,train
PAY_008295,CUST_02539,2786,UPI,Axis,2026-08-26 08:51:30,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4694,0.83,1,2,929,ACTIVE,9,Wednesday,iOS,4G,Delhi,0.5395,0.8195,0.6195,0.1995,0.0195,RETRY_LATER,train
PAY_001587,CUST_03903,172,UPI,Kotak,2026-08-16 07:44:25,Ecommerce,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1051,0.72,0,5,101,ACTIVE,8,Sunday,Desktop,5G,Hyderabad,0.223,0.383,0.483,0.553,0.083,SEND_NOTIFICATION,train
PAY_006667,CUST_01824,3106,CARD,Axis,2026-08-02 09:49:29,SaaS,FAILED,BANK_TIMEOUT,TEMPORARY,0,4213,0.75,0,2,656,ACTIVE,10,Sunday,Android,WiFi,Kolkata,0.5575,0.8275,0.6175,0.2075,0.0075,RETRY_LATER,train
PAY_008015,CUST_04645,198,CARD,HDFC,2026-08-06 20:21:30,Travel,FAILED,CARD_EXPIRED,CUSTOMER,0,2012,0.88,0,4,132,ACTIVE,21,Thursday,iOS,4G,Pune,0.107,0.147,0.577,0.677,0.177,SEND_NOTIFICATION,train
PAY_001075,CUST_00913,2298,NETBANKING,ICICI,2026-08-08 17:08:25,FoodDelivery,FAILED,INVALID_ACCOUNT,HARD,0,409,0.78,0,4,578,ACTIVE,18,Saturday,iOS,WiFi,Bangalore,0.032,0.042,0.112,0.132,0.99,SEND_NOTIFICATION,train
PAY_003064,CUST_04763,413,CARD,ICICI,2026-08-16 06:03:26,Ecommerce,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,798,0.71,1,1,128,TRIAL,6,Sunday,iOS,WiFi,Mumbai,0.3515,0.5015,0.4215,0.6015,0.1015,SEND_NOTIFICATION,train
PAY_006488,CUST_01056,508,UPI,HDFC,2026-08-30 12:44:29,SaaS,FAILED,INVALID_ACCOUNT,HARD,0,925,0.79,0,2,957,ACTIVE,13,Sunday,iOS,4G,Mumbai,0.0335,0.0435,0.1135,0.1335,0.99,SEND_NOTIFICATION,train
PAY_004706,CUST_02833,890,CARD,Kotak,2026-08-07 15:34:27,SaaS,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1928,0.7,0,1,930,ACTIVE,16,Friday,iOS,3G,Kolkata,0.22,0.38,0.48,0.55,0.08,SEND_NOTIFICATION,train
PAY_009070,CUST_03471,409,UPI,Axis,2026-08-27 10:25:31,FoodDelivery,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2619,0.9,0,3,95,ACTIVE,11,Thursday,iOS,4G,Delhi,0.21,0.47,0.61,0.75,0.08,SEND_NOTIFICATION,train
